"","id","f_analisis","var_rpta","segmento","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"15971",15971,201701,0,5,0,7,0,3
"15972",15972,201603,0,2,0,7,0,2
"15973",15973,201802,0,5,1882979.5,372,5061.77284946237,4
"15974",15974,201609,0,4,0,928,0,2
"15975",15975,201708,0,4,16529486.5,7,2361355.21428571,6
"15976",15976,201606,0,5,2441500,2352,1038.05272108844,4
"15977",15977,201603,0,4,19840248.15,116,171036.621982759,8
"15978",15978,201802,0,5,0,1837,0,2
"15979",15979,201610,0,3,0,13,0,1
"15980",15980,201711,0,5,0,268,0,2
"15981",15981,201612,0,5,0,44,0,4
"15982",15982,201705,0,5,0,16,0,4
"15983",15983,201606,0,4,25731175.05,684,37618.6769736842,5
"15984",15984,201612,0,5,6765450,144,46982.2916666667,5
"15985",15985,201601,0,4,0,1185,0,1
"15986",15986,201704,0,4,517650,197,2627.66497461929,4
"15987",15987,201704,0,5,63716947.05,88,724056.216477273,4
"15988",15988,201802,0,5,0,2556,0,2
"15989",15989,201803,0,5,71605737.05,17,4212102.17941176,6
"15990",15990,201804,0,5,827155,1501,551.069287141905,5
"15991",15991,201603,0,5,0,595,0,1
"15992",15992,201605,0,1,223529600.55,110,2032087.27772727,2
"15993",15993,201707,0,5,0,55,0,1
"15994",15994,201608,0,5,4590000,3,1530000,4
"15995",15995,201801,0,5,54784485.85,74,740330.889864865,7
"15996",15996,201602,0,1,29500,1481,19.9189736664416,4
"15997",15997,201702,0,5,0,71,0,1
"15998",15998,201604,0,5,0,203,0,5
"15999",15999,201706,0,0,7600,15,506.666666666667,6
"16000",16000,201703,0,5,15913500,651,24444.7004608295,5
"16001",16001,201612,0,0,0,1013,0,4
"16002",16002,201601,1,1,345039957.55,242,1425784.94855372,2
"16003",16003,201807,1,4,72794280,258,282148.372093023,4
"16004",16004,201608,0,4,12657882.35,1125,11251.4509777778,4
"16005",16005,201706,0,5,12073750,353,34203.2577903683,4
"16006",16006,201611,0,5,27392581.55,181,151340.229558011,7
"16007",16007,201711,0,0,0,770,0,2
"16008",16008,201709,0,5,4267591,91,46896.6043956044,3
"16009",16009,201704,0,4,25519962.7,258,98914.5841085271,2
"16010",16010,201710,0,2,148251415.85,89,1665746.24550562,6
"16011",16011,201705,0,5,2870636.85,752,3817.33623670213,5
"16012",16012,201701,0,5,0,175,0,1
"16013",16013,201609,0,5,0,22,0,2
"16014",16014,201705,0,5,12685000,2,6342500,5
"16015",16015,201706,0,0,0,2357,0,1
"16016",16016,201601,0,2,1925004,0,0,5
"16017",16017,201604,0,0,0,1109,0,2
"16018",16018,201805,1,5,622800,4,155700,2
"16019",16019,201604,0,0,0,95,0,4
"16020",16020,201708,0,5,0,18,0,2
"16021",16021,201802,0,4,3299362.55,3,1099787.51666667,2
"16022",16022,201709,0,5,0,418,0,5
"16023",16023,201610,0,5,0,35,0,1
"16024",16024,201802,0,5,12019678.1,0,0,4
"16025",16025,201807,1,1,0,635,0,1
"16026",16026,201602,0,5,0,2,0,1
"16027",16027,201706,0,0,0,1,0,1
"16028",16028,201611,0,0,81024630,26,3116331.92307692,6
"16029",16029,201610,0,5,108076460,2123,50907.4234573716,6
"16030",16030,201607,0,5,0,2312,0,4
"16031",16031,201802,0,0,1440000,224,6428.57142857143,4
"16032",16032,201608,0,5,0,275,0,1
"16033",16033,201606,0,4,515750,0,0,7
"16034",16034,201610,0,4,0,283,0,1
"16035",16035,201601,0,4,70500,3,23500,3
"16036",16036,201706,0,0,89611.8,124,722.675806451613,5
"16037",16037,201705,0,5,19879250,272,73085.4779411765,5
"16038",16038,201707,0,1,0,179,0,4
"16039",16039,201705,0,2,16438641.95,22,747210.997727273,6
"16040",16040,201707,0,4,0,1550,0,6
"16041",16041,201701,0,5,9180192.15,128,71720.251171875,7
"16042",16042,201804,0,5,69193994.05,2024,34186.7559535573,4
"16043",16043,201610,0,4,8147317.2,462,17634.8857142857,5
"16044",16044,201611,0,5,1235,587,2.10391822827939,6
"16045",16045,201612,0,5,0,286,0,5
"16046",16046,201807,0,4,89717353.05,17,5277491.35588235,5
"16047",16047,201707,1,0,0,1436,0,2
"16048",16048,201709,0,0,0,0,0,3
"16049",16049,201703,0,5,0,78,0,4
"16050",16050,201805,0,0,0,14,0,3
"16051",16051,201608,0,5,1975000,579,3411.05354058722,5
"16052",16052,201807,0,4,55165692.05,194,284359.237371134,3
"16053",16053,201607,0,4,0,2032,0,3
"16054",16054,201711,0,0,3970473.8,4,992618.45,1
"16055",16055,201701,0,0,31054275,583,53266.3379073756,4
"16056",16056,201608,0,4,0,23,0,3
"16057",16057,201706,0,4,56822985.2,95,598136.686315789,7
"16058",16058,201706,0,5,4548619,2395,1899.21461377871,7
"16059",16059,201701,0,4,31182998.6,974,32015.398973306,7
"16060",16060,201806,0,0,0,1511,0,1
"16061",16061,201609,0,1,0,10,0,5
"16062",16062,201711,0,3,27857.9425,15,1857.19616666667,3
"16063",16063,201612,0,4,342000,8,42750,1
"16064",16064,201707,0,2,68786155,367,187428.215258856,8
"16065",16065,201705,0,5,12091452.5,2146,5634.41402609506,4
"16066",16066,201605,0,5,35495250,1736,20446.5725806452,5
"16067",16067,201704,0,4,0,714,0,2
"16068",16068,201610,0,3,5492432834.4,3,1830810944.8,7
"16069",16069,201707,0,5,371735,1520,244.5625,5
"16070",16070,201711,0,1,0,189,0,2
"16071",16071,201708,0,5,462000,4,115500,6
"16072",16072,201710,0,3,0,928,0,6
"16073",16073,201704,0,0,0,28,0,3
"16074",16074,201805,0,2,54296286.25,190,285769.927631579,4
"16075",16075,201712,0,1,2229995.5,1906,1169.98714585519,5
"16076",16076,201602,1,1,3325,31,107.258064516129,4
"16077",16077,201803,0,4,26511779.1,10,2651177.91,3
"16078",16078,201607,1,4,0,1070,0,6
"16079",16079,201707,1,5,0,452,0,2
"16080",16080,201707,0,4,1365,3,455,5
"16081",16081,201604,0,5,3837350,64,59958.59375,4
"16082",16082,201706,0,0,890515.3,257,3465.04007782101,3
"16083",16083,201701,0,5,0,151,0,3
"16084",16084,201804,0,5,0,16,0,1
"16085",16085,201805,0,0,0,0,0,2
"16086",16086,201609,0,5,43970007.1,53,829622.775471698,4
"16087",16087,201709,0,4,107718500,39,2762012.82051282,4
"16088",16088,201801,0,2,2099699,559,3756.16994633274,4
"16089",16089,201803,0,5,0,558,0,1
"16090",16090,201705,0,5,1722950,16,107684.375,7
"16091",16091,201804,0,5,0,271,0,3
"16092",16092,201708,0,4,0,3,0,3
"16093",16093,201701,0,0,0,16,0,4
"16094",16094,201601,0,2,1073.5,11,97.5909090909091,3
"16095",16095,201605,0,0,0,35,0,1
"16096",16096,201602,0,5,0,229,0,1
"16097",16097,201606,0,0,0,63,0,1
"16098",16098,201803,0,5,0,1,0,2
"16099",16099,201608,0,2,168922892.55,3,56307630.85,6
"16100",16100,201710,0,0,4200000,3582,1172.52931323283,5
"16101",16101,201701,0,4,2916100,490,5951.22448979592,7
"16102",16102,201709,0,4,0,247,0,3
"16103",16103,201807,0,4,758550,146,5195.54794520548,3
"16104",16104,201602,0,0,0,354,0,3
"16105",16105,201612,0,5,8989250,6,1498208.33333333,5
"16106",16106,201705,0,4,0,1154,0,2
"16107",16107,201706,0,5,0,654,0,1
"16108",16108,201805,0,5,177345510.1,1,177345510.1,5
"16109",16109,201708,0,4,4165000,1537,2709.82433311646,2
"16110",16110,201707,0,0,0,616,0,2
"16111",16111,201708,0,4,315000,45,7000,5
"16112",16112,201611,0,3,4276100,2784,1535.95545977011,6
"16113",16113,201712,0,5,316235,579,546.174438687392,3
"16114",16114,201602,0,0,0,813,0,3
"16115",16115,201603,1,3,2007353.5,3,669117.833333333,5
"16116",16116,201706,0,0,2088817.05,1117,1870.02421665175,3
"16117",16117,201805,0,5,33691462.2,124,271705.340322581,4
"16118",16118,201712,0,5,24155075.4,1593,15163.261393597,3
"16119",16119,201610,0,0,0,62,0,2
"16120",16120,201801,0,5,33756182.3,0,0,4
"16121",16121,201612,0,5,53350,193,276.424870466321,4
"16122",16122,201601,0,4,54733525,20,2736676.25,1
"16123",16123,201707,0,5,0,233,0,2
"16124",16124,201703,0,0,0,1,0,5
"16125",16125,201711,0,5,0,17,0,1
"16126",16126,201701,0,5,55611582.5,0,0,6
"16127",16127,201703,0,5,16807200,2248,7476.51245551601,6
"16128",16128,201803,0,5,520340,1689,308.075784487863,5
"16129",16129,201708,0,5,5562734.5,769,7233.72496749025,5
"16130",16130,201608,0,5,68069684.65,694,98083.119092219,2
"16131",16131,201805,0,5,0,572,0,3
"16132",16132,201805,0,0,1349,23,58.6521739130435,4
"16133",16133,201803,0,4,7008800,178,39375.2808988764,6
"16134",16134,201802,0,5,89323889.8175,620,144070.790028226,6
"16135",16135,201611,0,5,4998656.8,1752,2853.11461187215,5
"16136",16136,201709,0,5,0,211,0,1
"16137",16137,201807,0,4,30555775,1,30555775,5
"16138",16138,201711,0,5,1581300,1659,953.164556962025,4
"16139",16139,201802,0,5,6347575,856,7415.39135514019,1
"16140",16140,201712,0,5,0,304,0,1
"16141",16141,201611,0,2,192831092.5,0,0,6
"16142",16142,201610,0,5,691145.7,1184,583.737922297297,5
"16143",16143,201601,0,1,0,411,0,2
"16144",16144,201708,0,4,5756000,2,2878000,5
"16145",16145,201807,0,5,0,1329,0,3
"16146",16146,201705,0,5,31208497.45,20,1560424.8725,3
"16147",16147,201806,0,5,4828920.3585,99,48776.9733181818,4
"16148",16148,201702,0,5,7283942.5,39,186767.756410256,5
"16149",16149,201710,0,1,0,739,0,2
"16150",16150,201706,0,4,0,0,0,1
"16151",16151,201606,0,4,10382093,809,12833.2422744129,6
"16152",16152,201802,0,0,0,2434,0,2
"16153",16153,201702,0,1,0,24,0,4
"16154",16154,201702,0,5,0,4,0,4
"16155",16155,201705,0,1,0,53,0,1
"16156",16156,201606,0,5,40200,10,4020,1
"16157",16157,201807,0,5,5938523.45,152,39069.2332236842,2
"16158",16158,201609,0,5,0,382,0,6
"16159",16159,201802,0,5,0,249,0,2
"16160",16160,201606,0,2,123132826.25,11,11193893.2954545,6
"16161",16161,201706,0,4,0,2968,0,4
"16162",16162,201708,0,0,0,20,0,2
"16163",16163,201803,0,5,18287949.4,10,1828794.94,6
"16164",16164,201609,0,5,60363418.533,404,149414.402309406,3
"16165",16165,201708,0,5,0,874,0,1
"16166",16166,201604,0,4,0,160,0,1
"16167",16167,201606,1,1,0,20,0,1
"16168",16168,201807,0,4,14670966.55,829,17697.1852231604,5
"16169",16169,201707,0,5,22820636,417,54725.7458033573,5
"16170",16170,201711,0,4,178500,1435,124.390243902439,3
"16171",16171,201610,0,4,0,108,0,3
"16172",16172,201709,0,5,210000,43,4883.72093023256,2
"16173",16173,201707,0,4,41338500,67,616992.537313433,5
"16174",16174,201804,0,0,0,780,0,3
"16175",16175,201801,0,5,0,3618,0,1
"16176",16176,201803,0,5,0,2,0,2
"16177",16177,201610,0,5,4270500,9,474500,4
"16178",16178,201803,0,5,451500,508,888.779527559055,1
"16179",16179,201710,0,5,0,43,0,1
"16180",16180,201610,0,5,302354450,105,2879566.19047619,4
"16181",16181,201602,0,4,5015323.85,1543,3250.37190537913,5
"16182",16182,201612,0,5,67261874,778,86454.8508997429,6
"16183",16183,201604,0,1,0,1821,0,1
"16184",16184,201704,0,5,0,110,0,1
"16185",16185,201709,0,4,10970765.85,9,1218973.98333333,4
"16186",16186,201603,0,5,36300,1181,30.7366638441998,6
"16187",16187,201803,0,4,0,277,0,2
"16188",16188,201608,0,4,55545,41,1354.75609756098,6
"16189",16189,201801,0,0,0,3164,0,4
"16190",16190,201709,0,5,0,60,0,7
"16191",16191,201604,0,4,7120703.95,583,12213.9004288165,3
"16192",16192,201804,0,5,0,204,0,1
"16193",16193,201803,0,0,0,94,0,2
"16194",16194,201701,0,5,30100,296,101.689189189189,5
"16195",16195,201801,0,0,0,219,0,4
"16196",16196,201807,0,0,0,21,0,1
"16197",16197,201707,0,4,0,4,0,4
"16198",16198,201807,0,5,8879455.1885,565,15715.8498911504,4
"16199",16199,201611,0,1,0,22,0,2
"16200",16200,201701,0,5,40777276.2,6,6796212.7,9
"16201",16201,201711,0,4,19949411.1,1609,12398.6395898073,2
"16202",16202,201701,0,0,0,2182,0,1
"16203",16203,201703,0,2,109016379.05,14,7786884.21785714,5
"16204",16204,201802,0,3,0,2354,0,2
"16205",16205,201710,0,5,560743.2,5,112148.64,2
"16206",16206,201710,0,5,22787168,5,4557433.6,4
"16207",16207,201610,0,5,0,482,0,1
"16208",16208,201706,0,5,0,148,0,1
"16209",16209,201805,0,4,0,2,0,2
"16210",16210,201705,0,5,51400144,774,66408.4547803618,5
"16211",16211,201802,0,0,0,1480,0,4
"16212",16212,201801,0,5,0,31,0,2
"16213",16213,201612,0,5,0,4,0,2
"16214",16214,201801,0,5,690084.65,2,345042.325,2
"16215",16215,201707,0,5,0,414,0,1
"16216",16216,201608,0,5,0,0,0,3
"16217",16217,201611,0,5,0,112,0,4
"16218",16218,201704,0,0,20127920,59,341151.186440678,6
"16219",16219,201801,0,2,0,1836,0,4
"16220",16220,201707,0,5,0,84,0,1
"16221",16221,201807,0,5,0,133,0,1
"16222",16222,201602,0,4,3125824,102,30645.3333333333,6
"16223",16223,201806,0,5,0,566,0,2
"16224",16224,201707,0,0,0,2,0,2
"16225",16225,201804,0,5,214717.65,2,107358.825,2
"16226",16226,201605,0,5,77810801.4,8,9726350.175,6
"16227",16227,201603,0,4,0,443,0,4
"16228",16228,201607,0,1,7464080,56,133287.142857143,6
"16229",16229,201605,0,4,0,430,0,1
"16230",16230,201709,0,0,0,2,0,1
"16231",16231,201802,0,5,0,1,0,1
"16232",16232,201609,0,5,0,218,0,1
"16233",16233,201601,0,4,0,22,0,5
"16234",16234,201801,0,4,0,123,0,6
"16235",16235,201708,0,5,0,2165,0,1
"16236",16236,201709,0,4,0,237,0,1
"16237",16237,201709,0,4,0,2103,0,2
"16238",16238,201602,0,4,4610568.9,47,98097.2106382979,4
"16239",16239,201610,0,2,70695043.2,1048,67457.1022900763,6
"16240",16240,201705,0,5,74793100,1947,38414.5351823318,5
"16241",16241,201708,0,4,0,482,0,4
"16242",16242,201805,0,5,1909.5,52,36.7211538461538,4
"16243",16243,201805,0,5,32282075.679,1807,17865.0114438296,4
"16244",16244,201702,0,2,152500,1340,113.805970149254,1
"16245",16245,201603,0,0,0,810,0,1
"16246",16246,201712,0,5,7630990,347,21991.325648415,3
"16247",16247,201609,0,5,9812133.95,497,19742.7242454728,3
"16248",16248,201802,1,5,0,908,0,2
"16249",16249,201607,0,5,1465850,4,366462.5,6
"16250",16250,201612,0,4,42799773.45,407,105159.148525799,2
"16251",16251,201805,0,5,29576119.35,3,9858706.45,5
"16252",16252,201804,1,5,1349,1000,1.349,2
"16253",16253,201702,0,4,6439175,15,429278.333333333,7
"16254",16254,201707,0,0,0,319,0,4
"16255",16255,201702,0,5,18906598.2,17,1112152.83529412,6
"16256",16256,201703,0,5,2249750,857,2625.14585764294,5
"16257",16257,201701,1,1,35098576.85,757,46365.3591149273,3
"16258",16258,201608,0,5,1050000,531,1977.4011299435,5
"16259",16259,201704,0,4,265816498.7,140,1898689.27642857,5
"16260",16260,201606,0,1,0,114,0,3
"16261",16261,201609,0,0,1572187.5,77,20418.0194805195,5
"16262",16262,201609,0,5,0,124,0,2
"16263",16263,201807,1,5,4534560.65,1,4534560.65,4
"16264",16264,201701,0,5,1e+05,172,581.395348837209,5
"16265",16265,201705,0,0,0,506,0,5
"16266",16266,201602,0,5,0,346,0,1
"16267",16267,201611,1,5,0,38,0,1
"16268",16268,201705,0,1,0,174,0,1
"16269",16269,201803,0,5,0,19,0,6
"16270",16270,201807,0,0,0,759,0,1
"16271",16271,201603,0,5,0,4,0,1
"16272",16272,201706,0,4,0,16,0,4
"16273",16273,201612,0,5,0,121,0,5
"16274",16274,201701,0,5,514555,37,13906.8918918919,4
"16275",16275,201610,1,5,0,1003,0,5
"16276",16276,201807,0,1,950000,397,2392.94710327456,3
"16277",16277,201805,0,4,23198700,27,859211.111111111,3
"16278",16278,201609,0,5,57000,1848,30.8441558441558,2
"16279",16279,201601,0,0,619946.25,162,3826.8287037037,4
"16280",16280,201706,0,5,7373073.5,132,55856.6174242424,3
"16281",16281,201711,1,5,0,1241,0,1
"16282",16282,201707,0,4,5977427,5,1195485.4,4
"16283",16283,201607,0,4,44952000,2769,16234.0195016251,4
"16284",16284,201601,0,5,244700,436,561.238532110092,3
"16285",16285,201802,0,5,651932693.5565,112,5820827.62104018,6
"16286",16286,201806,0,5,8523424.3005,6152,1385.47209045839,3
"16287",16287,201708,0,5,0,398,0,4
"16288",16288,201612,0,1,7641750,32,238804.6875,4
"16289",16289,201710,0,0,0,645,0,4
"16290",16290,201703,0,0,0,111,0,2
"16291",16291,201705,0,4,52500,19,2763.15789473684,3
"16292",16292,201706,0,5,43833171.35,423,103624.51855792,2
"16293",16293,201707,0,5,685630,1036,661.805019305019,4
"16294",16294,201602,0,0,0,219,0,1
"16295",16295,201711,0,0,0,347,0,2
"16296",16296,201709,0,5,0,69,0,1
"16297",16297,201709,0,5,0,181,0,2
"16298",16298,201705,0,5,263595941.9,2,131797970.95,5
"16299",16299,201807,0,0,0,3546,0,4
"16300",16300,201803,1,5,31500,724,43.5082872928177,4
"16301",16301,201806,0,5,2387769,108,22108.9722222222,2
"16302",16302,201610,0,5,609450,419,1454.53460620525,4
"16303",16303,201710,0,4,0,479,0,2
"16304",16304,201704,0,0,0,20,0,3
"16305",16305,201704,0,5,0,6,0,3
"16306",16306,201708,0,5,12149760,20,607488,5
"16307",16307,201704,0,1,0,1451,0,1
"16308",16308,201712,0,2,298664862.75,280,1066660.22410714,5
"16309",16309,201612,0,4,959750,5134,186.940007791196,2
"16310",16310,201705,0,2,954314.9,344,2774.17122093023,4
"16311",16311,201612,0,5,0,1481,0,3
"16312",16312,201802,0,5,0,3,0,1
"16313",16313,201802,0,5,0,2,0,2
"16314",16314,201709,0,0,0,15,0,1
"16315",16315,201611,0,4,2607000,40,65175,4
"16316",16316,201709,0,4,7117600,321,22173.2087227414,1
"16317",16317,201706,0,0,0,3784,0,4
"16318",16318,201804,0,5,15326636.9,162,94608.8697530864,3
"16319",16319,201612,0,5,0,434,0,1
"16320",16320,201604,0,1,43700,48,910.416666666667,6
"16321",16321,201610,0,5,15479.3,310,49.9332258064516,3
"16322",16322,201802,0,1,0,430,0,3
"16323",16323,201702,0,5,0,11,0,1
"16324",16324,201710,0,4,3132000,49,63918.3673469388,6
"16325",16325,201609,0,5,437850,433,1011.20092378753,6
"16326",16326,201710,0,0,0,448,0,3
"16327",16327,201709,0,5,0,25,0,1
"16328",16328,201603,0,5,0,0,0,1
"16329",16329,201612,0,4,2608841.9,759,3437.2093544137,7
"16330",16330,201604,1,5,224300,687,326.491994177584,1
"16331",16331,201601,0,0,25374327,59,430073.338983051,4
"16332",16332,201601,0,5,0,584,0,2
"16333",16333,201610,0,5,0,3,0,1
"16334",16334,201611,0,0,0,1,0,3
"16335",16335,201706,0,4,312000,8,39000,4
"16336",16336,201708,0,4,7946265,223,35633.4753363229,5
"16337",16337,201803,0,5,321243552.433,570,563585.179707018,4
"16338",16338,201608,0,4,13258383.45,2334,5680.54132390746,6
"16339",16339,201701,0,4,0,1186,0,5
"16340",16340,201702,0,1,1701500,415,4100,6
"16341",16341,201801,0,4,0,568,0,5
"16342",16342,201609,1,1,0,351,0,4
"16343",16343,201710,0,4,2254411.7,10,225441.17,3
"16344",16344,201710,0,5,0,600,0,4
"16345",16345,201705,0,1,0,14,0,2
"16346",16346,201703,0,5,34415863.15,54,637330.799074074,3
"16347",16347,201807,0,5,0,2040,0,3
"16348",16348,201806,0,4,16690500,93,179467.741935484,4
"16349",16349,201704,0,1,82113950,665,123479.62406015,4
"16350",16350,201705,0,5,0,255,0,5
"16351",16351,201702,0,5,0,650,0,1
"16352",16352,201709,0,5,12342900,171,72180.701754386,7
"16353",16353,201706,0,4,9227415,814,11335.8906633907,4
"16354",16354,201611,1,5,5756432.6,1626,3540.24145141451,4
"16355",16355,201606,0,0,0,91,0,1
"16356",16356,201605,0,1,0,21,0,2
"16357",16357,201703,0,5,0,1,0,1
"16358",16358,201804,0,0,0,13,0,3
"16359",16359,201701,0,2,183846994.05,145,1267910.3037931,5
"16360",16360,201806,0,5,1277927.4,1587,805.247258979206,4
"16361",16361,201711,0,5,0,370,0,1
"16362",16362,201806,0,5,35239961.25,1590,22163.4976415094,5
"16363",16363,201610,0,2,42032676,10118,4154.24747973908,7
"16364",16364,201708,0,5,0,1610,0,2
"16365",16365,201803,0,5,18719731.2,2,9359865.6,5
"16366",16366,201706,0,0,0,843,0,4
"16367",16367,201609,0,5,1215250,759,1601.11989459816,6
"16368",16368,201603,0,3,0,105,0,4
"16369",16369,201606,0,4,0,275,0,1
"16370",16370,201709,0,4,0,104,0,3
"16371",16371,201610,0,4,54256305,19,2855595,6
"16372",16372,201707,0,0,38538076.65,1543,24976.0704147764,3
"16373",16373,201712,0,5,23099000,259,89185.3281853282,4
"16374",16374,201805,0,3,11842500,1183,10010.5663567202,1
"16375",16375,201802,0,5,797044.2,1925,414.048935064935,6
"16376",16376,201603,0,5,18748725,846,22161.6134751773,4
"16377",16377,201708,0,5,0,349,0,2
"16378",16378,201611,0,5,0,3,0,4
"16379",16379,201610,0,0,0,13,0,5
"16380",16380,201801,0,0,0,38,0,1
"16381",16381,201806,0,0,0,5,0,3
"16382",16382,201801,0,1,0,6,0,2
"16383",16383,201708,0,5,13523492.55,10,1352349.255,3
"16384",16384,201710,1,1,2218317.55,952,2330.16549369748,4
"16385",16385,201705,0,5,0,468,0,2
"16386",16386,201601,0,4,7013993.5,2,3506996.75,3
"16387",16387,201611,0,5,0,154,0,1
"16388",16388,201709,0,1,0,0,0,2
"16389",16389,201611,0,0,0,3,0,3
"16390",16390,201705,0,5,0,96,0,2
"16391",16391,201705,0,5,639000,54,11833.3333333333,6
"16392",16392,201702,0,0,47551046.4,605,78596.7709090909,6
"16393",16393,201612,0,5,547650,914,599.17943107221,1
"16394",16394,201708,0,5,0,254,0,3
"16395",16395,201707,0,5,71104225.15,18,3950234.73055556,2
"16396",16396,201607,0,4,4322000,135,32014.8148148148,4
"16397",16397,201711,0,4,0,1389,0,4
"16398",16398,201604,0,5,0,143,0,4
"16399",16399,201804,0,5,0,5,0,1
"16400",16400,201711,0,0,0,6,0,2
"16401",16401,201706,0,5,5460994,8,682624.25,5
"16402",16402,201711,0,2,37987682.05,989,38410.1941860465,6
"16403",16403,201802,0,5,123855181.55,4391,28206.6002163516,6
"16404",16404,201611,0,4,26779480.3,2322,11532.9372523686,6
"16405",16405,201706,0,0,0,811,0,3
"16406",16406,201704,0,4,30529005,3,10176335,4
"16407",16407,201603,0,1,0,388,0,1
"16408",16408,201607,0,4,0,420,0,2
"16409",16409,201806,0,5,0,0,0,5
"16410",16410,201609,0,5,0,20,0,6
"16411",16411,201612,0,5,0,306,0,4
"16412",16412,201710,0,5,0,44,0,2
