"","id","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"21172",97708,14541479,136,106922.639705882,5
"21173",97709,0,2781,0,4
"21174",97710,0,12,0,1
"21175",97711,26223004.9,76,345039.538157895,6
"21176",97712,0,1671,0,4
"21177",97713,1900,15,126.666666666667,5
"21178",97714,0,101,0,1
"21179",97715,0,408,0,1
"21180",97716,0,1060,0,3
"21181",97717,0,29,0,4
"21182",97718,2877000,203,14172.4137931034,6
"21183",97719,34236624.6,540,63401.1566666667,6
"21184",97720,0,1372,0,3
"21185",97721,57064344.25,3,19021448.0833333,2
"21186",97722,0,20,0,5
"21187",97723,0,211,0,2
"21188",97724,6546470,2,3273235,5
"21189",97725,95000,451,210.643015521064,4
"21190",97726,0,71,0,1
"21191",97727,0,141,0,4
"21192",97728,0,170,0,4
"21193",97729,0,8,0,1
"21194",97730,4807050,2,2403525,3
"21195",97731,35752857,417,85738.2661870504,6
"21196",97732,160340,548,292.591240875912,5
"21197",97733,18116002,226,80159.3008849558,5
"21198",97734,0,774,0,1
"21199",97735,11683000,17,687235.294117647,2
"21200",97736,610861.7,571,1069.81033274956,2
"21201",97737,0,248,0,3
"21202",97738,0,43,0,5
"21203",97739,4589800,182,25218.6813186813,6
"21204",97740,0,402,0,2
"21205",97741,41509800,5,8301960,4
"21206",97742,0,1192,0,1
"21207",97743,8572552.05,0,0,3
"21208",97744,0,11,0,2
"21209",97745,0,8,0,1
"21210",97746,0,20,0,2
"21211",97747,0,4,0,1
"21212",97748,0,1129,0,2
"21213",97749,28561.05,2,14280.525,5
"21214",97750,2172261.45,923,2353.47936078007,2
"21215",97751,0,4,0,1
"21216",97752,9029419.65,288,31352.1515625,6
"21217",97753,0,797,0,1
"21218",97754,66153664.35,185,357587.374864865,7
"21219",97755,329000,2982,110.328638497653,4
"21220",97756,0,704,0,3
"21221",97757,34536100,187,184685.026737968,7
"21222",97758,25997749.5,1326,19606.1459276018,4
"21223",97759,81700,40,2042.5,2
"21224",97760,23519830.45,270,87110.4831481482,5
"21225",97761,0,346,0,3
"21226",97762,770730,13,59286.9230769231,5
"21227",97763,43867675.775,653,67178.6765313936,4
"21228",97764,0,705,0,1
"21229",97765,0,2,0,3
"21230",97766,41498650.1,79,525299.36835443,2
"21231",97767,265500,1145,231.877729257642,4
"21232",97768,0,491,0,2
"21233",97769,1050000,151,6953.64238410596,5
"21234",97770,0,877,0,2
"21235",97771,412447.25,123,3353.22967479675,3
"21236",97772,0,464,0,4
"21237",97773,0,109,0,3
"21238",97774,0,395,0,3
"21239",97775,1787300,37,48305.4054054054,4
"21240",97776,151352446.95,417,362955.508273381,4
"21241",97777,14676926.65,2871,5112.13049460118,3
"21242",97778,2066450,1624,1272.44458128079,4
"21243",97779,0,521,0,3
"21244",97780,25958377,34,763481.676470588,5
"21245",97781,1194605.05,888,1345.27595720721,3
"21246",97782,0,28,0,3
"21247",97783,0,161,0,1
"21248",97784,34888909.3,0,0,6
"21249",97785,15808692.4165,3547,4456.91920397519,5
"21250",97786,0,96,0,3
"21251",97787,0,6,0,3
"21252",97788,0,48,0,7
"21253",97789,25173200,29,868041.379310345,6
"21254",97790,0,2684,0,4
"21255",97791,29650435.3825,1546,19178.8068450841,3
"21256",97792,0,204,0,2
"21257",97793,1985406.8,14,141814.771428571,2
"21258",97794,0,133,0,6
"21259",97795,0,130,0,4
"21260",97796,0,562,0,1
"21261",97797,0,283,0,4
"21262",97798,5355000,523,10239.0057361377,5
"21263",97799,23465,196,119.719387755102,2
"21264",97800,0,3,0,1
"21265",97801,2157845.1,2,1078922.55,5
"21266",97802,0,289,0,1
"21267",97803,0,1,0,3
"21268",97804,0,4,0,5
"21269",97805,0,75,0,4
"21270",97806,0,418,0,6
"21271",97807,0,237,0,3
"21272",97808,0,232,0,4
"21273",97809,0,126,0,1
"21274",97810,0,1,0,4
"21275",97811,10134900.5,105,96522.8619047619,6
"21276",97812,84331901,1123,75095.1923419412,7
"21277",97813,0,1187,0,5
"21278",97814,961500,41,23451.2195121951,2
"21279",97815,30165287.45,262,115134.684923664,3
"21280",97816,0,113,0,2
"21281",97817,0,4,0,1
"21282",97818,1154200,5,230840,5
"21283",97819,0,696,0,1
"21284",97820,0,36,0,1
"21285",97821,17590867.5,2,8795433.75,2
"21286",97822,7892750,1053,7495.48907882241,5
"21287",97823,0,852,0,1
"21288",97824,542278.95,1811,299.436195472115,2
"21289",97825,0,311,0,1
"21290",97826,5374000,0,0,1
"21291",97827,0,112,0,2
"21292",97828,1213174.2,12,101097.85,4
"21293",97829,0,396,0,2
"21294",97830,0,6,0,1
"21295",97831,0,144,0,4
"21296",97832,1487543.05,2,743771.525,2
"21297",97833,0,50,0,1
"21298",97834,12612200,31,406845.161290323,5
"21299",97835,0,567,0,2
"21300",97836,3730426.2,0,0,5
"21301",97837,92100,451,204.212860310421,1
"21302",97838,471990,75,6293.2,6
"21303",97839,0,718,0,4
"21304",97840,0,348,0,1
"21305",97841,0,0,0,4
"21306",97842,1094383.9,4,273595.975,7
"21307",97843,1030250,1159,888.912855910267,5
"21308",97844,3354061.45,202,16604.2646039604,1
"21309",97845,38887279.65,22,1767603.62045455,5
"21310",97846,0,637,0,3
"21311",97847,0,8,0,5
"21312",97848,0,217,0,2
"21313",97849,0,77,0,1
"21314",97850,4245000,1,4245000,5
"21315",97851,9688368.9,226,42868.8889380531,4
"21316",97852,0,85,0,2
"21317",97853,94298873.25,18,5238826.29166667,6
"21318",97854,0,2175,0,4
"21319",97855,0,10,0,2
"21320",97856,0,52,0,3
"21321",97857,0,74,0,2
"21322",97858,0,130,0,1
"21323",97859,0,2,0,1
"21324",97860,77214718.603,287,269040.831369338,4
"21325",97861,0,161,0,2
"21326",97862,0,540,0,3
"21327",97863,0,13,0,3
"21328",97864,79896358.55,6,13316059.7583333,6
"21329",97865,336271.2225,5667,59.3384899417681,5
"21330",97866,0,124,0,3
"21331",97867,1730000,137,12627.7372262774,5
"21332",97868,0,324,0,1
"21333",97869,39360550.45,127,309925.594094488,6
"21334",97870,18111716.6,2541,7127.79086973632,2
"21335",97871,78600275,21,3742870.23809524,4
"21336",97872,0,2258,0,2
"21337",97873,7203400,2,3601700,6
"21338",97874,1161380.25,808,1437.35179455446,2
"21339",97875,0,253,0,3
"21340",97876,24940942.05,93,268182.172580645,3
"21341",97877,0,3347,0,4
"21342",97878,0,46,0,1
"21343",97879,113732245.25,5,22746449.05,6
"21344",97880,0,2157,0,1
"21345",97881,0,40,0,1
"21346",97882,0,141,0,1
"21347",97883,0,6,0,3
"21348",97884,0,216,0,1
"21349",97885,0,4,0,2
"21350",97886,0,0,0,1
"21351",97887,77575197.5095,43,1804074.36068605,2
"21352",97888,0,106,0,1
"21353",97889,3605506.7,0,0,4
"21354",97890,0,47,0,1
"21355",97891,0,46,0,3
"21356",97892,161500,20,8075,2
"21357",97893,3134470.95,500,6268.9419,7
"21358",97894,44232467.35,425,104076.393764706,6
"21359",97895,0,613,0,1
"21360",97896,0,9,0,5
"21361",97897,0,112,0,2
"21362",97898,229199796.2,38,6031573.58421053,4
"21363",97899,0,3429,0,1
"21364",97900,14975094.05,0,0,3
"21365",97901,404920,148,2735.94594594595,2
"21366",97902,3768827.8,91,41415.6901098901,6
"21367",97903,2227000,871,2556.83122847302,5
"21368",97904,49473626.916,1032,47939.5609651163,4
"21369",97905,0,159,0,3
"21370",97906,0,184,0,1
"21371",97907,0,3,0,3
"21372",97908,0,100,0,1
"21373",97909,0,3,0,5
"21374",97910,0,949,0,3
"21375",97911,0,6,0,2
"21376",97912,1315792619.3,255,5159971.05607843,3
"21377",97913,0,482,0,2
"21378",97914,0,0,0,2
"21379",97915,0,15,0,2
"21380",97916,0,5,0,2
"21381",97917,1319900,65,20306.1538461538,6
"21382",97918,41514433.6,1625,25547.3437538462,6
"21383",97919,19707760.05,360,54743.7779166667,5
"21384",97920,91616609.495,1756,52173.467821754,5
"21385",97921,143000,663,215.686274509804,5
"21386",97922,0,231,0,5
"21387",97923,46911316.25,137,342418.366788321,6
"21388",97924,11836800,1731,6838.12824956672,7
"21389",97925,26148890.85,301,86873.3915282392,4
"21390",97926,2655401.5,1457,1822.51304049417,5
"21391",97927,39424775.55,448,88001.7311383928,3
"21392",97928,12996300,289,44969.8961937716,4
"21393",97929,0,437,0,5
"21394",97930,0,51,0,1
"21395",97931,0,2,0,6
"21396",97932,0,20,0,2
"21397",97933,2208380,2,1104190,7
"21398",97934,0,555,0,4
"21399",97935,9941.3225,128,77.66658203125,3
"21400",97936,0,310,0,2
"21401",97937,0,301,0,1
"21402",97938,7343341.95,2,3671670.975,3
"21403",97939,0,270,0,4
"21404",97940,0,7,0,1
"21405",97941,0,200,0,1
"21406",97942,0,15,0,2
"21407",97943,0,2,0,5
"21408",97944,15585550,611,25508.2651391162,4
"21409",97945,0,384,0,1
"21410",97946,5077500,1187,4277.59056444819,6
"21411",97947,0,120,0,4
"21412",97948,2511500,17,147735.294117647,7
"21413",97949,0,332,0,2
"21414",97950,1337027.759,2,668513.8795,4
"21415",97951,12634025,1254,10074.9800637959,2
"21416",97952,0,353,0,2
"21417",97953,0,47,0,4
"21418",97954,38957170,690,56459.6666666667,6
"21419",97955,3269800,1836,1780.93681917211,4
"21420",97956,11914395.128,432,27579.6183518519,8
"21421",97957,71398141.542,1825,39122.2693380822,6
"21422",97958,30448224.35,1112,27381.4967176259,4
"21423",97959,0,200,0,1
"21424",97960,10241919.6,13,787839.969230769,2
"21425",97961,28100,29,968.965517241379,3
"21426",97962,0,40,0,4
"21427",97963,416955,20,20847.75,3
"21428",97964,0,542,0,1
"21429",97965,0,54,0,1
"21430",97966,5289142.75,492,10750.2901422764,5
"21431",97967,0,2903,0,6
"21432",97968,235626783.1,125,1885014.2648,3
"21433",97969,285000,360,791.666666666667,5
"21434",97970,0,85,0,2
"21435",97971,0,430,0,1
"21436",97972,0,184,0,3
"21437",97973,178502518.75,5,35700503.75,5
"21438",97974,0,1355,0,1
"21439",97975,27849125.75,279,99817.6550179211,6
"21440",97976,3918548,815,4808.03435582822,4
"21441",97977,136500,357,382.352941176471,1
"21442",97978,161868300,27,5995122.22222222,5
"21443",97979,5938056.6,2147,2765.7459711225,3
"21444",97980,0,1988,0,1
"21445",97981,0,1,0,1
"21446",97982,0,16,0,4
"21447",97983,0,215,0,4
"21448",97984,0,315,0,3
"21449",97985,315000,6,52500,4
"21450",97986,0,221,0,1
"21451",97987,892500,76,11743.4210526316,6
"21452",97988,0,264,0,2
"21453",97989,4133875,4,1033468.75,6
"21454",97990,0,555,0,3
"21455",97991,0,20,0,2
"21456",97992,482572.5,2,241286.25,2
"21457",97993,83850,112,748.660714285714,2
"21458",97994,0,33,0,2
"21459",97995,7624587.2,8,953073.4,3
"21460",97996,0,14,0,1
"21461",97997,0,266,0,4
"21462",97998,7517500,14,536964.285714286,5
"21463",97999,4307150,298,14453.5234899329,5
"21464",98000,0,380,0,4
"21465",98001,0,7,0,2
"21466",98002,66500,1440,46.1805555555556,1
"21467",98003,12626291.2,215,58726.9358139535,4
"21468",98004,0,822,0,2
"21469",98005,0,19,0,1
"21470",98006,0,210,0,1
"21471",98007,2950500,128,23050.78125,2
"21472",98008,1453985.4,37,39296.9027027027,2
"21473",98009,0,13,0,1
"21474",98010,0,0,0,2
"21475",98011,0,35,0,2
"21476",98012,475250,454,1046.80616740088,5
"21477",98013,0,1028,0,6
"21478",98014,0,676,0,2
"21479",98015,0,4,0,3
"21480",98016,534500,29,18431.0344827586,6
"21481",98017,98299045.1,555,177115.396576577,3
"21482",98018,4924300.5,1622,3035.94358816276,2
"21483",98019,18495899.7,4,4623974.925,3
"21484",98020,0,441,0,3
"21485",98021,13126666.05,38,345438.580263158,2
"21486",98022,0,106,0,1
"21487",98023,5532450,2,2766225,6
"21488",98024,1307000,925,1412.97297297297,4
"21489",98025,2721100,876,3106.27853881279,2
"21490",98026,96125590,426,225646.924882629,6
"21491",98027,0,4028,0,3
"21492",98028,13765350,591,23291.6243654822,6
"21493",98029,48200217.235,2350,20510.7307382979,4
"21494",98030,15791200,2813,5613.65090650551,5
"21495",98031,0,741,0,4
"21496",98032,0,58,0,5
"21497",98033,0,120,0,1
"21498",98034,1396500,0,0,1
"21499",98035,0,147,0,1
"21500",98036,0,245,0,2
"21501",98037,0,8,0,1
"21502",98038,0,279,0,2
"21503",98039,45004000,5,9000800,4
"21504",98040,3572600,431,8289.09512761021,5
"21505",98041,18291828.1,606,30184.5348184819,5
"21506",98042,0,1777,0,2
"21507",98043,0,0,0,4
"21508",98044,0,22,0,3
"21509",98045,85750,18,4763.88888888889,2
"21510",98046,7599138,315,24124.2476190476,3
"21511",98047,0,792,0,4
"21512",98048,0,31,0,1
"21513",98049,0,36,0,5
"21514",98050,15345250,614,24992.2638436482,4
"21515",98051,0,385,0,1
"21516",98052,0,0,0,1
"21517",98053,0,31,0,2
"21518",98054,0,0,0,3
"21519",98055,0,12,0,1
"21520",98056,0,3,0,2
"21521",98057,0,22,0,4
"21522",98058,0,88,0,1
"21523",98059,0,201,0,4
"21524",98060,6603845.5,54,122293.435185185,5
"21525",98061,6232500,1276,4884.40438871473,4
"21526",98062,0,222,0,3
"21527",98063,0,108,0,5
"21528",98064,0,280,0,5
"21529",98065,0,717,0,1
"21530",98066,0,13,0,5
"21531",98067,123594.05,70,1765.62928571429,4
"21532",98068,0,19,0,1
"21533",98069,1248962.8795,508,2458.58834547244,6
"21534",98070,0,621,0,4
"21535",98071,0,14,0,3
"21536",98072,21276343.95,66,322368.847727273,5
"21537",98073,834647.9,1577,529.263094483196,3
"21538",98074,0,414,0,1
"21539",98075,0,0,0,6
"21540",98076,5042500,194,25992.2680412371,6
"21541",98077,18900,734,25.7493188010899,5
"21542",98078,0,21,0,2
"21543",98079,0,65,0,2
"21544",98080,32085074.3,3,10695024.7666667,4
"21545",98081,0,1597,0,4
"21546",98082,218000,120,1816.66666666667,1
"21547",98083,35698489.15,224,159368.255133929,6
"21548",98084,7089910,2014,3520.31281032771,5
"21549",98085,0,828,0,1
"21550",98086,113690517.9,2,56845258.95,7
"21551",98087,599.55,2293,0.261469690361971,2
"21552",98088,0,4,0,1
"21553",98089,75413371.75,155,486537.882258065,5
"21554",98090,0,2499,0,2
"21555",98091,0,26,0,3
"21556",98092,72750,241,301.867219917012,2
"21557",98093,1045000,214,4883.17757009346,5
"21558",98094,82067105.5,198,414480.330808081,4
"21559",98095,21782518.2,460,47353.3004347826,6
"21560",98096,0,1891,0,2
"21561",98097,8023967.7505,87,92229.5143735632,6
"21562",98098,5715250,1002,5703.84231536926,4
"21563",98099,0,1229,0,1
"21564",98100,3721613020.7,99,37592050.7141414,6
"21565",98101,209220,6634,31.5375339161893,5
"21566",98102,0,67,0,2
"21567",98103,0,2,0,6
"21568",98104,1527600.95,147,10391.8431972789,2
"21569",98105,8662259,6,1443709.83333333,2
"21570",98106,10014000,45,222533.333333333,4
"21571",98107,0,694,0,5
"21572",98108,31507482,19,1658288.52631579,6
"21573",98109,4170500,3661,1139.1696257853,1
"21574",98110,0,39,0,1
"21575",98111,4589815.45,52,88265.6817307692,4
"21576",98112,36049623.6435,106,340090.789089623,2
"21577",98113,28992822,58,499876.24137931,7
"21578",98114,0,1833,0,3
"21579",98115,152737582.95,6,25456263.825,2
"21580",98116,23500727.85,52,451937.074038462,4
"21581",98117,201350,335,601.044776119403,1
"21582",98118,0,127,0,5
"21583",98119,30870522.5,121,255128.285123967,4
"21584",98120,29138066.95,1454,20039.9360041265,6
"21585",98121,0,612,0,3
"21586",98122,69642338.4,13,5357102.95384615,5
"21587",98123,0,1974,0,2
"21588",98124,0,4,0,1
"21589",98125,2383000,2,1191500,6
"21590",98126,0,350,0,2
"21591",98127,0,0,0,1
"21592",98128,0,4,0,2
"21593",98129,0,0,0,1
"21594",98130,0,285,0,3
"21595",98131,151800,11,13800,7
"21596",98132,156612.65,863,181.474681344148,2
"21597",98133,2189.75,20,109.4875,3
"21598",98134,0,19,0,1
"21599",98135,476900,174,2740.80459770115,4
"21600",98136,74317575,550,135122.863636364,3
"21601",98137,0,312,0,3
"21602",98138,0,48,0,4
"21603",98139,31798295.1,12,2649857.925,5
"21604",98140,0,791,0,6
"21605",98141,0,31,0,3
"21606",98142,0,80,0,5
"21607",98143,0,29,0,2
"21608",98144,2910000,75,38800,6
"21609",98145,91665893.75,977,93823.8421187308,4
"21610",98146,11818818.5855,1929,6126.91476697771,7
"21611",98147,26916.15,1338,20.1167040358744,6
"21612",98148,0,498,0,5
"21613",98149,33150,577,57.4523396880416,1
"21614",98150,0,8,0,4
"21615",98151,0,38,0,1
"21616",98152,0,5,0,4
"21617",98153,340400,1016,335.03937007874,5
"21618",98154,37998581.15,649,58549.4316640986,2
"21619",98155,0,1676,0,1
"21620",98156,0,4,0,6
"21621",98157,0,250,0,4
"21622",98158,0,186,0,5
"21623",98159,0,31,0,5
"21624",98160,0,256,0,5
"21625",98161,0,599,0,3
"21626",98162,17850,25,714,4
"21627",98163,0,520,0,1
"21628",98164,0,70,0,1
"21629",98165,0,171,0,3
"21630",98166,0,20,0,1
"21631",98167,52422100,0,0,4
"21632",98168,0,984,0,3
"21633",98169,25700,8,3212.5,1
"21634",98170,139300000,26,5357692.30769231,5
"21635",98171,1667334.25,879,1896.85352673493,3
"21636",98172,27161145,23,1180919.34782609,5
"21637",98173,2874459.5,1674,1717.12037037037,1
"21638",98174,0,198,0,1
"21639",98175,1096101652.2,51,21492189.2588235,7
"21640",98176,17209915.7,3129,5500.13285394695,6
"21641",98177,0,1099,0,1
"21642",98178,70936757.126,47,1509292.70480851,5
"21643",98179,0,1414,0,4
"21644",98180,15516349.75,152,102081.248355263,7
"21645",98181,0,650,0,4
"21646",98182,1214450,501,2424.05189620758,5
"21647",98183,21876954.7,786,27833.2756997455,5
"21648",98184,0,1162,0,1
"21649",98185,0,3,0,2
"21650",98186,128265328.35,354,362331.436016949,5
"21651",98187,0,2516,0,1
"21652",98188,0,15,0,3
"21653",98189,140096385,477,293703.113207547,5
"21654",98190,13674548.35,6481,2109.94419842617,4
"21655",98191,0,867,0,2
"21656",98192,5007250,5,1001450,3
"21657",98193,0,265,0,4
"21658",98194,48342532.5,335,144306.067164179,4
"21659",98195,103961878.55,648,160434.997762346,7
"21660",98196,72734621.75,3372,21570.1725237248,6
"21661",98197,0,4839,0,2
"21662",98198,58065194.6,261,222472.009961686,1
"21663",98199,417480,919,454.276387377584,6
"21664",98200,6650000,175,38000,6
"21665",98201,0,94,0,2
"21666",98202,1910600,2,955300,5
"21667",98203,0,276,0,1
"21668",98204,0,0,0,1
"21669",98205,0,32,0,4
"21670",98206,0,39,0,4
"21671",98207,0,7,0,1
"21672",98208,0,0,0,4
"21673",98209,3495374,540,6472.91481481482,2
"21674",98210,0,429,0,2
"21675",98211,6939714.5,104,66728.0240384615,5
"21676",98212,0,840,0,1
"21677",98213,0,133,0,3
"21678",98214,120100,8,15012.5,2
"21679",98215,0,356,0,2
"21680",98216,2488000,5,497600,6
"21681",98217,165300,641,257.878315132605,4
"21682",98218,0,391,0,1
"21683",98219,9464282.75,79,119801.047468354,4
"21684",98220,7647082.45,468,16339.9197649573,5
"21685",98221,0,641,0,3
"21686",98222,9050,17,532.352941176471,5
"21687",98223,22929822.65,98,233977.782142857,5
"21688",98224,8953000,1356,6602.50737463127,5
"21689",98225,0,762,0,1
"21690",98226,858300,0,0,4
"21691",98227,5319274.65,149,35699.8298657718,6
"21692",98228,0,621,0,5
"21693",98229,15750000,75,210000,4
"21694",98230,0,121,0,1
"21695",98231,7104165.15,3,2368055.05,4
"21696",98232,725668.5,988,734.482287449393,6
"21697",98233,0,170,0,4
"21698",98234,205359426.4105,219,937714.275847032,7
"21699",98235,74732950,3220,23208.9906832298,2
"21700",98236,39485602.6,1305,30257.166743295,6
"21701",98237,0,3132,0,3
"21702",98238,0,380,0,1
"21703",98239,5050000,0,0,4
"21704",98240,0,83,0,1
"21705",98241,0,27,0,6
"21706",98242,0,1286,0,1
"21707",98243,0,0,0,1
"21708",98244,0,14,0,1
"21709",98245,6881662.15,5,1376332.43,2
"21710",98246,5919.45,726,8.15351239669421,5
"21711",98247,0,40,0,1
"21712",98248,0,212,0,2
"21713",98249,23944650,96,249423.4375,4
"21714",98250,0,1087,0,4
"21715",98251,4085750.1,813,5025.52287822878,6
"21716",98252,0,537,0,2
"21717",98253,0,4,0,4
"21718",98254,43900083,99,443435.181818182,6
"21719",98255,104500,1056,98.9583333333333,5
"21720",98256,0,97,0,2
"21721",98257,21283000,41,519097.56097561,3
"21722",98258,566400,1109,510.7303877367,4
"21723",98259,25463982.3,173,147190.649132948,5
"21724",98260,0,864,0,1
"21725",98261,3375633840.85,2,1687816920.425,1
"21726",98262,86929050,2119,41023.6196319018,3
"21727",98263,0,638,0,2
"21728",98264,3405018.0255,165,20636.4728818182,6
"21729",98265,6065750,52,116649.038461538,5
"21730",98266,0,611,0,1
"21731",98267,0,324,0,3
"21732",98268,33721844.15,67,503311.106716418,6
"21733",98269,0,588,0,2
"21734",98270,0,72,0,4
"21735",98271,1097500,521,2106.52591170825,4
"21736",98272,0,99,0,5
"21737",98273,0,25,0,2
"21738",98274,0,77,0,4
"21739",98275,0,10,0,1
"21740",98276,0,30,0,2
"21741",98277,0,188,0,2
"21742",98278,3263000,133,24533.8345864662,1
